"Source airport","Destination airport"
6398,PHL,ABE
6399,PHL,ALB
6400,PHL,AMS
6401,PHL,ART
6403,PHL,ATL
6404,PHL,AUA
6405,PHL,AUS
6406,PHL,AVP
6407,PHL,BCN
6408,PHL,BDA
6409,PHL,BDL
6410,PHL,BGM
6411,PHL,BGR
6412,PHL,BHM
6413,PHL,BNA
6414,PHL,BOS
6415,PHL,BRU
6416,PHL,BTV
6417,PHL,BUF
6418,PHL,BWI
6419,PHL,CAE
6420,PHL,CAK
6421,PHL,CDG
6422,PHL,CHO
6423,PHL,CHS
6424,PHL,CLE
6425,PHL,CLT
6426,PHL,CMH
6427,PHL,CUN
6428,PHL,CVG
6429,PHL,DAY
6430,PHL,DCA
6431,PHL,DEN
6432,PHL,DFW
6433,PHL,DOH
6434,PHL,DTW
6435,PHL,DUB
6436,PHL,ELM
6437,PHL,ERI
6438,PHL,EWR
6439,PHL,FCO
6440,PHL,FLL
6441,PHL,FRA
6442,PHL,GCM
6443,PHL,GLA
6444,PHL,GSO
6445,PHL,GSP
6446,PHL,HPN
6447,PHL,HVN
6448,PHL,IAH
6449,PHL,ILM
6450,PHL,IND
6451,PHL,IPT
6452,PHL,ISP
6453,PHL,ITH
6454,PHL,JAX
6455,PHL,LAS
6456,PHL,LAX
6457,PHL,LGA
6458,PHL,LHR
6459,PHL,LIS
6460,PHL,MAD
6461,PHL,MAN
6462,PHL,MBJ
6463,PHL,MCI
6464,PHL,MCO
6465,PHL,MDT
6466,PHL,MHT
6467,PHL,MIA
6468,PHL,MKE
6469,PHL,MSP
6470,PHL,MSY
6471,PHL,MUC
6472,PHL,MYR
6473,PHL,NAS
6474,PHL,ORD
6475,PHL,ORF
6476,PHL,PBI
6477,PHL,PDX
6478,PHL,PHF
6479,PHL,PHX
6480,PHL,PIT
6481,PHL,PLS
6482,PHL,PUJ
6483,PHL,PVD
6484,PHL,PWM
6485,PHL,RDU
6486,PHL,RIC
6487,PHL,ROA
6488,PHL,ROC
6489,PHL,RSW
6490,PHL,SAN
6491,PHL,SAT
6492,PHL,SAV
6493,PHL,SBY
6494,PHL,SCE
6495,PHL,SDF
6496,PHL,SDQ
6497,PHL,SEA
6498,PHL,SFO
6499,PHL,SJU
6500,PHL,SLC
6501,PHL,STL
6502,PHL,STT
6503,PHL,SWF
6504,PHL,SXM
6505,PHL,SYR
6506,PHL,TLV
6507,PHL,TPA
6508,PHL,TYS
6509,PHL,VCE
6510,PHL,YHZ
6511,PHL,YOW
6512,PHL,YQB
6513,PHL,YUL
6514,PHL,YYZ
6515,PHL,ZRH
6516,PHX,ABQ
6517,PHX,ANC
6518,PHX,ATL
6519,PHX,AUS
6520,PHX,BFL
6521,PHX,BOI
6522,PHX,BOS
6523,PHX,BUR
6524,PHX,BWI
6525,PHX,CLT
6526,PHX,CMH
6527,PHX,CUN
6528,PHX,DCA
6529,PHX,DEN
6530,PHX,DFW
6531,PHX,DRO
6532,PHX,DSM
6533,PHX,DTW
6534,PHX,ELP
6535,PHX,EWR
6536,PHX,FAT
6537,PHX,FLG
6538,PHX,FLL
6539,PHX,GDL
6540,PHX,GEG
6541,PHX,GJT
6542,PHX,HNL
6543,PHX,IAH
6544,PHX,IND
6545,PHX,JFK
6546,PHX,KOA
6547,PHX,LAS
6548,PHX,LAX
6549,PHX,LGB
6550,PHX,LHR
6551,PHX,LIH
6552,PHX,MCI
6553,PHX,MCO
6554,PHX,MEX
6555,PHX,MIA
6556,PHX,MKE
6557,PHX,MRY
6558,PHX,MSP
6559,PHX,MZT
6560,PHX,OAK
6561,PHX,OGG
6562,PHX,OMA
6563,PHX,ONT
6564,PHX,ORD
6565,PHX,PDX
6566,PHX,PHL
6567,PHX,PIT
6568,PHX,PSP
6569,PHX,PVR
6570,PHX,RNO
6571,PHX,SAN
6572,PHX,SAT
6573,PHX,SBA
6574,PHX,SBP
6575,PHX,SEA
6576,PHX,SFO
6577,PHX,SJC
6578,PHX,SJD
6579,PHX,SLC
6580,PHX,SMF
6581,PHX,SNA
6582,PHX,STL
6583,PHX,TPA
6584,PHX,TUS
6585,PHX,YEG
6586,PHX,YUM
6587,PHX,YVR
6588,PHX,YYC
6589,PHX,ZIH
6590,PIA,DFW
6591,PIA,ORD
6592,PIT,BDL
6593,PIT,BOS
6594,PIT,CLT
6595,PIT,DCA
6596,PIT,DFW
6597,PIT,JFK
6598,PIT,LAX
6599,PIT,LGA
6600,PIT,MIA
6601,PIT,ORD
6602,PIT,PHL
6603,PIT,PHX
6604,PIT,RDU
6605,PIT,STL
6606,PLS,CLT
6607,PLS,DFW
6608,PLS,MIA
6609,PLS,PHL
6610,PMC,PUQ
6611,PNS,CLT
6612,PNS,DCA
6613,PNS,DFW
6614,PNS,MIA
6615,POA,MIA
6616,POP,MIA
6617,POS,MIA
6618,PPT,AKL
6619,PPT,LAX
6620,PRG,LHR
6621,PSA,LHR
6622,PSP,DFW
6623,PSP,ORD
6624,PSP,PHX
6625,PSP,SFO
6626,PTP,MIA
6627,PTP,SJU
6628,PTY,DFW
6629,PTY,MIA
6630,PUJ,CLT
6632,PUJ,PHL
6633,PUS,NRT
6634,PVD,CLT
6635,PVD,DCA
6636,PVD,PHL
6637,PVG,LAX
6638,PVG,ORD
6639,PVR,DFW
6640,PVR,ORD
6641,PVR,PHX
6642,PVR,SAN
6643,PVR,SFO
6644,QRO,DFW
6645,RAP,DFW
6646,RDM,LAX
6647,RDU,CLT
6648,RDU,DCA
6649,RDU,DFW
6650,RDU,JFK
6651,RDU,LAX
6652,RDU,LGA
6653,RDU,LHR
6654,RDU,MIA
6655,RDU,ORD
6656,RDU,PHL
6657,RDU,PIT
6658,REC,MIA
6659,RIC,BOS
6660,RIC,CLT
6661,RIC,DFW
6662,RIC,LGA
6663,RIC,MIA
6664,RIC,ORD
6665,RIC,PHL
6666,RNO,DFW
6667,RNO,LAX
6668,RNO,ORD
6669,RNO,PHX
6670,ROA,CLT
6671,ROA,LGA
6672,ROA,PHL
6673,ROC,BOS
6674,ROC,CLT
6675,ROC,DCA
6676,ROC,ORD
6677,ROC,PHL
6678,ROW,DFW
6679,RST,ORD
6680,RSW,CLT
6681,RSW,DCA
6682,RSW,DFW
6683,RSW,DUS
6684,RSW,ORD
6685,RSW,PHL
6686,RTB,DFW
6687,RTB,MIA
6688,RTM,LHR
6689,SAF,DFW
6690,SAF,LAX
6691,SAL,DFW
6692,SAL,MIA
6693,SAN,BOS
6694,SAN,CLT
6695,SAN,DCA
6696,SAN,DFW
6697,SAN,JFK
6698,SAN,LAX
6699,SAN,LHR
6700,SAN,MCO
6701,SAN,MIA
6702,SAN,NRT
6703,SAN,ORD
6704,SAN,PDX
6705,SAN,PHL
6706,SAN,PHX
6707,SAN,PVR
6708,SAN,SEA
6709,SAN,STS
6710,SAN,YYC
6711,SAP,MIA
6712,SAT,CLT
6713,SAT,DFW
6714,SAT,ORD
6715,SAT,PHL
6716,SAT,PHX
6717,SAV,CLT
6718,SAV,DCA
6719,SAV,DFW
6720,SAV,PHL
6721,SBA,PHX
6722,SBP,PHX
6723,SBY,CLT
6724,SBY,PHL
6725,SCE,PHL
6726,SCL,DFW
6727,SCL,JFK
6728,SCL,LIM
6729,SCL,MIA
6730,SCL,PMC
6732,SDF,CLT
6733,SDF,DCA
6734,SDF,DFW
6735,SDF,LGA
6736,SDF,MIA
6737,SDF,ORD
6738,SDF,PHL
6739,SDQ,MIA
6740,SDQ,PHL
6741,SEA,BOS
6742,SEA,BUR
6743,SEA,CLT
6744,SEA,DEN
6745,SEA,DFW
6746,SEA,EWR
6747,SEA,JFK
6748,SEA,KTN
6749,SEA,LAX
6750,SEA,LGB
6751,SEA,LHR
6752,SEA,MCI
6753,SEA,MCO
6754,SEA,MIA
6755,SEA,OAK
6756,SEA,ONT
6757,SEA,ORD
6758,SEA,PEK
6759,SEA,PHL
6760,SEA,PHX
6761,SEA,SAN
6762,SEA,SFO
6763,SEA,SJC
6764,SEA,SMF
6765,SEA,SNA
6766,SEA,STL
6767,SEA,YVR
6768,SFO,CLT
6769,SFO,DFW
6770,SFO,HKG
6771,SFO,HND
6772,SFO,JFK
6773,SFO,LAX
6774,SFO,LHR
6775,SFO,MIA
6776,SFO,ORD
6777,SFO,PDX
6778,SFO,PHL
6779,SFO,PHX
6780,SFO,PSP
6781,SFO,PVR
6782,SFO,SEA
6783,SGF,DFW
6784,SGF,ORD
6785,SGN,NRT
6786,SHV,DFW
6788,SIN,NRT
6789,SJC,DFW
6790,SJC,GDL
6791,SJC,HNL
6792,SJC,KOA
6793,SJC,LAX
6794,SJC,LIH
6795,SJC,OGG
6796,SJC,ORD
6797,SJC,PDX
6798,SJC,PHX
6799,SJC,SEA
6800,SJD,CLT
6801,SJD,DFW
6802,SJD,LAX
6803,SJD,ORD
6804,SJD,PHX
6805,SJO,CLT
6806,SJO,DFW
6807,SJO,JFK
6808,SJO,MIA
6809,SJT,DFW
6810,SJU,CCS
6811,SJU,CLT
6812,SJU,DFW
6813,SJU,DOM
6815,SJU,FDF
6816,SJU,JFK
6817,SJU,MIA
6818,SJU,ORD
6819,SJU,PHL
6820,SJU,PTP
6823,SKB,MIA
6824,SLC,CLT
6825,SLC,DFW
6826,SLC,LAX
6827,SLC,ORD
6828,SLC,PHL
6829,SLC,PHX
6830,SLP,DFW
6831,SMF,CLT
6832,SMF,DFW
6833,SMF,LAX
6834,SMF,OGG
6835,SMF,PHX
6836,SMF,SEA
6837,SNA,DFW
6838,SNA,ORD
6839,SNA,PDX
6840,SNA,PHX
6841,SNA,SEA
6842,SOF,LHR
6843,SPS,DFW
6844,SRQ,CLT
6845,SRQ,DCA
6846,SSA,MIA
6847,STI,MIA
6848,STL,CLT
6849,STL,DCA
6850,STL,DFW
6851,STL,LAX
6852,STL,LGA
6853,STL,MIA
6854,STL,ORD
6855,STL,PHL
6856,STL,PHX
6857,STL,PIT
6858,STL,SEA
6860,STS,LAX
6861,STS,SAN
6862,STT,CLT
6863,STT,JFK
6864,STT,MIA
6865,STT,PHL
6866,STX,MIA
6867,SUX,ORD
6868,SVG,LHR
6869,SWF,PHL
6870,SXM,CLT
6871,SXM,JFK
6872,SXM,MIA
6873,SXM,PHL
6874,SYD,ADL
6875,SYD,AKL
6876,SYD,ASP
6877,SYD,BNE
6878,SYD,CBR
6879,SYD,CHC
6880,SYD,CNS
6881,SYD,DFW
6882,SYD,DRW
6883,SYD,HNL
6884,SYD,LAX
6885,SYD,MEL
6886,SYD,PER
6887,SYR,BOS
6888,SYR,CLT
6889,SYR,DCA
6890,SYR,ORD
6891,SYR,PHL
6892,TGU,MIA
6893,TLH,CLT
6894,TLH,DCA
6895,TLH,DFW
6896,TLH,MIA
6897,TLS,LHR
6898,TLV,PHL
6899,TOL,ORD
6900,TPA,CLT
6901,TPA,DCA
6902,TPA,DFW
6903,TPA,JFK
6904,TPA,LGW
6905,TPA,MIA
6906,TPA,ORD
6907,TPA,PHL
6908,TPA,PHX
6909,TPE,NRT
6910,TRC,DFW
6911,TRI,CLT
6912,TSV,BNE
6913,TUL,DFW
6914,TUL,MIA
6915,TUL,ORD
6916,TUS,DFW
6917,TUS,LAX
6918,TUS,ORD
6919,TUS,PHX
6920,TVC,ORD
6921,TXK,DFW
6922,TXL,JFK
6924,TXL,MIA
6925,TXL,ORD
6926,TYR,DFW
6927,TYS,CLT
6928,TYS,DCA
6929,TYS,DFW
6930,TYS,LGA
6931,TYS,ORD
6932,TYS,PHL
6934,UIO,MIA
6935,UVF,CLT
6936,UVF,MIA
6937,VCE,LHR
6938,VCE,PHL
6939,VIE,LHR
6941,VPS,CLT
6942,VPS,DCA
6943,VPS,DFW
6945,VVI,MIA
6946,WAW,LHR
6947,XNA,CLT
6948,XNA,DFW
6949,XNA,LAX
6950,XNA,LGA
6951,XNA,ORD
6952,YEG,DFW
6953,YEG,LAS
6954,YEG,LAX
6955,YEG,PHX
6956,YHZ,DCA
6957,YHZ,PHL
6958,YKF,ORD
6959,YOW,CLT
6960,YOW,PHL
6961,YQB,PHL
6962,YUL,AMM
6963,YUL,CLT
6964,YUL,DCA
6965,YUL,DFW
6966,YUL,DTW
6967,YUL,JFK
6968,YUL,LGA
6969,YUL,LHR
6970,YUL,MIA
6971,YUL,ORD
6972,YUL,PHL
6973,YUM,PHX
6974,YVR,DFW
6975,YVR,LAS
6976,YVR,LAX
6977,YVR,LHR
6978,YVR,NRT
6979,YVR,ORD
6980,YVR,PDX
6981,YVR,PHX
6982,YVR,SEA
6983,YYC,DFW
6984,YYC,JFK
6985,YYC,LAS
6986,YYC,LAX
6987,YYC,LHR
6988,YYC,ORD
6989,YYC,PHX
6990,YYC,SAN
6991,YYZ,CLT
6992,YYZ,DCA
6993,YYZ,DFW
6994,YYZ,JFK
6995,YYZ,LAS
6996,YYZ,LAX
6997,YYZ,LGA
6998,YYZ,LHR
6999,YYZ,MCO
7000,YYZ,MIA
7001,YYZ,ORD
7002,YYZ,PHL
7003,ZAG,LHR
7004,ZCL,DFW
7005,ZIH,PHX
7006,ZRH,JFK
7007,ZRH,LHR
7008,ZRH,PHL
7009,ACE,CGN
7010,ACE,DUS
7011,ACE,FUE
7012,ACE,HAM
7013,ACE,LEJ
7014,ACE,MUC
7015,ACE,TXL
7016,ACE,ZRH
7017,AGP,CGN
7018,AGP,DUS
7019,AGP,HAM
7020,AGP,MUC
7021,AGP,PMI
7024,AGP,VIE
7025,ALC,DUS
7026,ALC,FRA
7027,ALC,HAM
7028,ALC,MUC
7029,ALC,PMI
7030,ALC,STR
7031,ALC,TXL
7032,ALC,ZRH
7033,AMM,FRA
7034,AMM,MUC
7035,AMM,TXL
7036,AMM,VIE
7037,ARN,TXL
7038,ARN,VIE
7039,AUH,BAH
7041,AUH,FRA
7042,AUH,HKT
7043,AUH,MUC
7044,AUH,PEK
7045,AUH,SIN
7046,AUH,TXL
7048,AYT,DRS
7049,AYT,DUS
7050,AYT,FMO
7051,AYT,HAM
7052,AYT,LEJ
7053,AYT,MUC
7054,AYT,NUE
7055,AYT,PAD
7056,AYT,STR
7057,AYT,TXL
7058,BAH,AUH
7060,BCN,TXL
7061,BCN,VIE
7062,BDS,MUC
7064,BEG,DUS
7065,BEG,FRA
7067,BEG,TXL
7068,BIO,PMI
7069,BKK,CNX
7070,BNE,SIN
7071,BRE,PMI
7072,BRI,TXL
7073,BSL,CTA
7074,BSL,HER
7075,BSL,IBZ
7077,BSL,LPA
7078,BSL,PMI
7079,BSL,TFS
7080,BUD,TXL
7082,CAG,MUC
7083,CDG,VIE
7085,CFU,DUS
7086,CFU,FMO
7087,CFU,FRA
7088,CFU,HAM
7089,CFU,MUC
7090,CFU,TXL
7091,CFU,VIE
7092,CGN,ACE
7093,CGN,AGP
7097,CGN,FUE
7098,CGN,HRG
7102,CGN,MAH
7103,CGN,MUC
7104,CGN,NBE
7108,CGN,TFS
7110,CHQ,VIE
7112,CLY,DUS
7113,CLY,FMM
7114,CLY,SZG
7115,CPH,DUS
7116,CPH,PMI
7117,CPH,TXL
7118,CPH,VIE
7119,CTA,BSL
7121,CTA,FRA
7122,CTA,MUC
7125,CTA,ZRH
7126,CUN,DUS
7127,CUR,DUS
7129,DJE,DUS
7130,DJE,NUE
7131,DME,DUS
7132,DME,FRA
7133,DME,MUC
7134,DME,TXL
7135,DRS,AYT
7137,DRS,HER
7138,DRS,HRG
7139,DRS,NBE
7140,DRS,PMI
7141,DRS,RHO
7142,DRS,TFS
7144,DUS,ACE
7145,DUS,AGP
7146,DUS,ALC
7148,DUS,AYT
7150,DUS,BEG
7152,DUS,CFU
7153,DUS,CLY
7154,DUS,CPH
7156,DUS,CUN
7157,DUS,CUR
7158,DUS,DJE
7159,DUS,DME
7161,DUS,FAO
7162,DUS,FCO
7163,DUS,FLR
7164,DUS,FNC
7165,DUS,FUE
7166,DUS,GCI
7167,DUS,GWT
7168,DUS,HAM
7169,DUS,HEL
7171,DUS,HRG
7173,DUS,JER
7175,DUS,KGS
7176,DUS,KVA
7178,DUS,LPA
7180,DUS,MAH
7182,DUS,MJT
7183,DUS,MUC
7185,DUS,NAP
7186,DUS,NBE
7187,DUS,NCE
7191,DUS,PDL
7193,DUS,POP
7194,DUS,PUJ
7195,DUS,PVK
7196,DUS,RHO
7197,DUS,RIX
7198,DUS,RMF
7200,DUS,SAW
7202,DUS,SMI
7203,DUS,SPC
7204,DUS,STN
7205,DUS,STR
7206,DUS,SZG
7207,DUS,TFS
7208,DUS,TLV
7209,DUS,TXL
7211,DUS,VIE
7212,DUS,VRA
7213,DUS,ZRH
7214,DUS,ZTH
7215,FAO,DUS
7217,FAO,MUC
7218,FAO,PMI
7219,FAO,TXL
7220,FCO,DUS
7222,FCO,VIE
7223,FDH,IBZ
7224,FDH,PMI
7225,FKB,PMI
7226,FKB,TXL
7227,FLR,DUS
7228,FLR,STR
7229,FLR,VIE
7230,FMM,CLY
7231,FMO,AYT
7232,FMO,CFU
7233,FMO,IBZ
7234,FMO,PMI
7235,FNC,DUS
7236,FNC,LEJ
7237,FNC,MUC
7238,FNC,TXL
7239,FNC,VIE
7240,FNC,ZRH
7241,FRA,ALC
7242,FRA,AMM
7243,FRA,AUH
7244,FRA,BEG
7245,FRA,CFU
7246,FRA,CTA
7248,FRA,DME
7249,FRA,GCI
7250,FRA,HEL
7251,FRA,IBZ
7252,FRA,LCY
7254,FRA,MAD
7255,FRA,PMI
7256,FRA,RIX
7257,FRA,TXL
7258,FRA,VIE
7259,FUE,CGN
7260,FUE,DUS
7261,FUE,HAM
7262,FUE,LEJ
7263,FUE,MUC
7264,FUE,NUE
7265,FUE,SZG
7266,FUE,TXL
7267,FUE,VIE
7268,FUE,ZRH
7269,GCI,DUS
7270,GCI,JER
7271,GDN,TXL
7272,GOT,TXL
7273,GRZ,HER
7274,GRZ,PMI
7275,GRZ,TFS
7276,GRZ,TXL
7277,GVA,MAD
7278,GWT,DUS
7279,GWT,MUC
7280,GWT,STR
7281,GWT,TXL
7282,GWT,ZRH
7283,HAJ,IBZ
7284,HAJ,JER
7289,HAM,ACE
7290,HAM,AGP
7291,HAM,ALC
7292,HAM,AYT
7293,HAM,CFU
7294,HAM,DUS
7296,HAM,FUE
7297,HAM,HEL
7299,HAM,IBZ
7300,HAM,KGS
7302,HAM,LPA
7303,HAM,MUC
7307,HAM,RIX
7310,HAM,SZG
7311,HAM,TFS
7313,HEL,DUS
7314,HEL,FRA
7315,HEL,HAM
7316,HEL,MUC
7318,HEL,VIE
7319,HEL,ZRH
7320,HER,BSL
7321,HER,DRS
7323,HER,GRZ
7325,HER,LEJ
7326,HER,LNZ
7328,HER,NUE
7329,HER,SZG
7332,HER,ZRH
7333,HKT,AUH
7335,HRG,CGN
7336,HRG,DRS
7337,HRG,DUS
7338,HRG,LEJ
7339,HRG,NUE
7340,HRG,TXL
7341,IBZ,BSL
7344,IBZ,FDH
7345,IBZ,FMO
7346,IBZ,FRA
7347,IBZ,HAJ
7348,IBZ,HAM
7349,IBZ,MUC
7350,IBZ,NUE
7351,IBZ,PAD
7352,IBZ,PMI
7355,IBZ,ZRH
7356,INN,PMI
7357,JER,DUS
7358,JER,FRA
7359,JER,HAJ
7360,JER,STR
7363,JMK,VIE
7364,JTR,VIE
7365,KGD,TXL
7367,KGS,DUS
7368,KGS,HAM
7369,KGS,LEJ
7370,KGS,MUC
7371,KGS,TXL
7372,KLX,VIE
7373,KRK,TXL
7374,KVA,DUS
7375,KVA,MUC
7377,LCA,VIE
7378,LCY,FRA
7379,LCY,ZRH
7380,LED,TXL
7381,LEI,PMI
7382,LEJ,ACE
7383,LEJ,AYT
7384,LEJ,FNC
7385,LEJ,FUE
7386,LEJ,HER
7387,LEJ,HRG
7388,LEJ,KGS
7389,LEJ,PMI
7390,LEJ,TFS
7391,LGW,SZG
7397,LHR,ORY
7402,LNZ,HER
7403,LNZ,PMI
7404,LPA,BSL
7406,LPA,DUS
7407,LPA,HAM
7408,LPA,MUC
7409,LPA,NUE
7410,LPA,SZG
7411,LPA,TXL
7412,LPA,VIE
7415,MAD,FRA
7416,MAD,GVA
7417,MAD,MUC
7418,MAD,TXL
7419,MAD,VIE
7420,MAD,ZRH
7421,MAH,CGN
7422,MAH,DUS
7423,MAH,MUC
7424,MAH,PMI
7425,MAH,TXL
7428,MJT,DUS
7429,MJT,MUC
7430,MLA,VIE
7431,MUC,ACE
7432,MUC,AGP
7433,MUC,ALC
7434,MUC,AMM
7435,MUC,AOK
7436,MUC,AUH
7437,MUC,AYT
7438,MUC,BDS
7439,MUC,CAG
7440,MUC,CFU
7441,MUC,CGN
7442,MUC,CTA
7443,MUC,DME
7444,MUC,DUS
7445,MUC,FAO
7446,MUC,FNC
7447,MUC,FUE
7448,MUC,GWT
7449,MUC,HAM
7450,MUC,HEL
7452,MUC,IBZ
7453,MUC,KGS
7454,MUC,KVA
7456,MUC,LPA
7457,MUC,MAD
7458,MUC,MAH
7459,MUC,MJT
7460,MUC,NAP
7461,MUC,NBE
7462,MUC,OLB
7463,MUC,PMI
7464,MUC,PUJ
7465,MUC,PVK
7466,MUC,RHO
7467,MUC,RIX
7468,MUC,SAW
7470,MUC,SMI
7471,MUC,TFS
7472,MUC,TLV
7473,MUC,TXL
7474,MUC,VIE
7475,MUC,ZTH
7477,MXP,TXL
7478,MXP,VIE
7479,NAP,DUS
7480,NAP,MUC
7482,NAP,TXL
7483,NAP,ZRH
7484,NBE,CGN
7485,NBE,DRS
7486,NBE,DUS
7487,NBE,MUC
7488,NBE,NUE
7489,NBE,TXL
7490,NCE,DUS
7491,NCE,VIE
7492,NUE,AYT
7493,NUE,DJE
7495,NUE,FUE
7497,NUE,HER
7498,NUE,HRG
7499,NUE,IBZ
7500,NUE,KGS
7501,NUE,LPA
7502,NUE,NBE
7503,NUE,OLB
7504,NUE,PMI
7505,NUE,RHO
7506,NUE,SAW
7508,NUE,SMI
7509,NUE,SPU
7510,NUE,TFS
7512,NUE,VIE
7516,OLB,MUC
7517,OLB,NUE
7519,OLB,TXL
7520,OLB,VIE
7521,OLB,ZRH
7524,ORY,LHR
7525,ORY,TXL
7526,OSL,TXL
7527,OTP,TXL
7528,PAD,AYT
7529,PAD,IBZ
7530,PAD,PMI
7531,PDL,DUS
7532,PEK,NGO
7533,PEK,TXL
7534,PMI,AGP
7535,PMI,ALC
7536,PMI,BIO
7537,PMI,BRE
7538,PMI,BSL
7540,PMI,CPH
7541,PMI,DRS
7544,PMI,FAO
7545,PMI,FDH
7546,PMI,FKB
7547,PMI,FMO
7548,PMI,FRA
7549,PMI,GRZ
7552,PMI,IBZ
7553,PMI,INN
7554,PMI,LEI
7555,PMI,LEJ
7556,PMI,LNZ
7557,PMI,MAH
7558,PMI,MUC
7559,PMI,NUE
7560,PMI,PAD
7561,PMI,SCN
7563,PMI,SVQ
7564,PMI,SZG
7566,PMI,VIE
7567,PMI,VLC
7568,PMI,XRY
7569,PMI,ZRH
7570,POP,DUS
7571,PUJ,DUS
7572,PUJ,MUC
7573,PVK,DUS
7574,PVK,MUC
7575,PVK,VIE
7576,RHO,DRS
7577,RHO,DUS
7578,RHO,MUC
7579,RHO,NUE
7580,RHO,TXL
7581,RHO,VIE
7582,RIX,DUS
7583,RIX,FRA
7584,RIX,HAM
7585,RIX,MUC
7586,RIX,TXL
7587,RMF,DUS
7590,SAW,DUS
7591,SAW,MUC
7592,SAW,NUE
7594,SAW,SXF
7595,SCN,PMI
7596,SCN,TXL
7597,SIN,AUH
7598,SIN,BNE
7604,SKG,TXL
7605,SKG,VIE
7606,SMI,DUS
7607,SMI,MUC
7608,SMI,NUE
7609,SMI,TXL
7610,SOF,TXL
7611,SPC,DUS
7612,SPU,NUE
7613,STN,DUS
7615,STR,ALC
7616,STR,AYT
7619,STR,DUS
7620,STR,FLR
7621,STR,GWT
7625,STR,JER
7633,STR,VCE
7634,SUF,ZRH
7635,SVQ,PMI
7636,SXF,SAW
7637,SZG,ACE
7638,SZG,CLY
7639,SZG,DUS
7640,SZG,HAM
7641,SZG,HER
7642,SZG,LGW
7643,SZG,LPA
7644,SZG,PMI
7645,SZG,TFS
7646,SZG,TXL
7647,SZG,VIE
7648,TFS,BSL
7649,TFS,CGN
7650,TFS,DRS
7651,TFS,DUS
7652,TFS,GRZ
7653,TFS,HAM
7654,TFS,LEJ
7655,TFS,MUC
7656,TFS,NUE
7657,TFS,SZG
7658,TFS,TXL
7659,TFS,VIE
7660,TFS,ZRH
7661,TLV,DUS
7662,TLV,MUC
7663,TLV,TXL
7664,TXL,ACE
7666,TXL,ALC
7667,TXL,AMM
7668,TXL,ARN
7669,TXL,AUH
7670,TXL,AYT
7671,TXL,BCN
7672,TXL,BEG
7673,TXL,BRI
7674,TXL,BUD
7675,TXL,CFU
7677,TXL,CPH
7679,TXL,DME
7680,TXL,DUS
7681,TXL,FAO
7683,TXL,FKB
7684,TXL,FNC
7685,TXL,FRA
7686,TXL,FUE
7687,TXL,GDN
7688,TXL,GOT
7689,TXL,GRZ
7690,TXL,GWT
7693,TXL,HRG
7696,TXL,KGD
7697,TXL,KGS
7698,TXL,KRK
7699,TXL,LED
7701,TXL,LPA
7702,TXL,MAD
7703,TXL,MAH
7705,TXL,MUC
7706,TXL,MXP
7707,TXL,NAP
7708,TXL,NBE
7710,TXL,OLB
7712,TXL,ORY
7713,TXL,OSL
7714,TXL,OTP
7715,TXL,PEK
7717,TXL,RHO
7718,TXL,RIX
7719,TXL,SCN
7720,TXL,SKG
7721,TXL,SMI
7722,TXL,SOF
7724,TXL,SZG
7725,TXL,TFS
7726,TXL,TLV
7727,TXL,VCE
7729,TXL,WAW
7730,TXL,ZRH
7732,VCE,STR
7733,VCE,TXL
7734,VIE,ACE
7735,VIE,AGP
7736,VIE,AMM
7737,VIE,ARN
7738,VIE,BCN
7739,VIE,CDG
7740,VIE,CFU
7741,VIE,CHQ
7742,VIE,CPH
7743,VIE,DUS
7744,VIE,FCO
7745,VIE,FLR
7746,VIE,FNC
7747,VIE,FRA
7750,VIE,HEL
7752,VIE,JMK
7753,VIE,JTR
7754,VIE,KLX
7755,VIE,LCA
7757,VIE,LPA
7758,VIE,MAD
7759,VIE,MLA
7760,VIE,MUC
7761,VIE,MXP
7762,VIE,NCE
7763,VIE,NUE
7764,VIE,OLB
7765,VIE,PMI
7766,VIE,PVK
7767,VIE,RHO
7768,VIE,SKG
7769,VIE,SZG
7770,VIE,TFS
7772,VIE,VLC
7773,VIE,VOL
7774,VIE,ZRH
7775,VIE,ZTH
7776,VLC,PMI
7777,VLC,VIE
7778,VOL,VIE
7779,VRA,DUS
7780,WAW,TXL
7781,XRY,PMI
7782,ZRH,ACE
7783,ZRH,ALC
7785,ZRH,CTA
7786,ZRH,DUS
7787,ZRH,FNC
7788,ZRH,FUE
7789,ZRH,GWT
7790,ZRH,HEL
7791,ZRH,HER
7792,ZRH,IBZ
7793,ZRH,LCY
7796,ZRH,MAD
7797,ZRH,NAP
7798,ZRH,OLB
7799,ZRH,PMI
7800,ZRH,SUF
7801,ZRH,TFS
7802,ZRH,TXL
7803,ZRH,VIE
7804,ZTH,DUS
7805,ZTH,MUC
7806,ZTH,VIE
7807,GNM,SSA
7808,LAZ,GNM
7809,SSA,LAZ
7810,ABJ,BRU
7812,ADD,JED
7813,AMS,CPH
7814,ANU,YYZ
7815,ATL,DEN
7816,ATL,YYZ
7817,AUA,YYZ
7818,AUH,YYZ
7819,AZS,YUL
7820,AZS,YYZ
7822,BCN,YYZ
7823,BDA,YYZ
7824,BDL,YUL
7825,BDL,YYZ
7826,BGI,YYZ
7827,BJM,NBO
7830,BNA,YYZ
7831,BOG,YYZ
7832,BOS,YHZ
7833,BOS,YOW
7834,BOS,YUL
7835,BOS,YYZ
7836,BRU,BJM
7837,BRU,COO
